epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,2129.43,0.49036,0.22568,0.86193,0.82648,0.7977,0.87096,0.67132,1.1584,0.47817,1.25597,6.30038e-05,6.30038e-05,6.30038e-05
154,2143.16,0.49183,0.22425,0.87039,0.84779,0.79522,0.86662,0.67294,1.14978,0.47456,1.25864,6.27538e-05,6.27538e-05,6.27538e-05
155,2156.86,0.49526,0.22119,0.87588,0.86517,0.79111,0.86641,0.67408,1.15452,0.45722,1.25334,6.25038e-05,6.25038e-05,6.25038e-05
156,2170.93,0.47944,0.22259,0.86416,0.78991,0.85043,0.87472,0.68058,1.14615,0.46067,1.24728,6.22539e-05,6.22539e-05,6.22539e-05
157,2184.62,0.47484,0.22139,0.86956,0.85086,0.78537,0.86851,0.67092,1.14442,0.46367,1.25198,6.20039e-05,6.20039e-05,6.20039e-05
158,2198.56,0.48032,0.21566,0.86557,0.84333,0.78517,0.87865,0.68005,1.1487,0.46411,1.25319,6.17539e-05,6.17539e-05,6.17539e-05
159,2212.33,0.47639,0.21855,0.86625,0.85829,0.77931,0.87615,0.68607,1.15427,0.46012,1.2559,6.15039e-05,6.15039e-05,6.15039e-05
160,2226.45,0.48649,0.21951,0.86223,0.74597,0.85046,0.86615,0.67889,1.1435,0.45349,1.25636,6.1254e-05,6.1254e-05,6.1254e-05
161,2241.11,0.46498,0.21635,0.85671,0.75832,0.87126,0.87865,0.683,1.15342,0.45922,1.25813,6.1004e-05,6.1004e-05,6.1004e-05
162,2255.06,0.49579,0.22501,0.8663,0.84452,0.8321,0.87775,0.68867,1.14417,0.4531,1.26093,6.0754e-05,6.0754e-05,6.0754e-05
163,2268.96,0.47787,0.21824,0.86472,0.85317,0.83104,0.88253,0.68815,1.1557,0.45785,1.26373,6.0504e-05,6.0504e-05,6.0504e-05
